AreaCode,Year,OwnerPct,RentalPct,SubsidizedPct
091220,2015,35.2,57.5,0.0
091220,2016,35.9,57.3,0.0
091220,2017,36.7,56.2,0.0
091220,2018,37.2,55.8,0.0
091220,2019,37.8,55.6,0.0
091220,2020,39.6,55.3,0.0
091220,2021,36.9,57.0,0.0
091220,2022,36.4,57.4,0.0
091220,2023,36.6,57.2,0.0
091220,2024,37.0,55.9,0.0
091304,2015,38.8,55.9,0.0
091304,2016,38.2,56.2,0.0
091304,2017,38.2,56.1,0.0
091304,2018,36.6,57.0,0.0
091304,2019,37.1,56.2,0.0
091304,2020,38.5,55.3,0.0
091304,2021,35.9,57.5,0.9
091304,2022,33.9,57.4,3.1
091304,2023,32.6,57.0,3.7
091304,2024,31.4,59.2,3.5
091171,2015,40.9,54.4,0.0
091171,2016,40.2,55.0,0.0
091171,2017,40.1,54.5,0.0
091171,2018,37.6,56.1,0.0
091171,2019,38.1,57.6,0.0
091171,2020,38.4,58.0,0.0
091171,2021,38.3,57.9,0.0
091171,2022,37.8,58.2,0.0
091171,2023,38.1,57.9,0.0
091171,2024,38.0,58.1,0.0
091172,2015,,,
091172,2016,,,
091172,2017,,,
091172,2018,,,
091172,2019,,,
091172,2020,31.1,14.4,0.0
091172,2021,20.7,56.6,9.7
091172,2022,23.8,50.9,18.3
091172,2023,24.5,49.5,14.7
091172,2024,22.4,59.6,12.2
091173,2015,37.4,57.0,0.0
091173,2016,36.7,56.7,0.0
091173,2017,37.0,57.0,0.0
091173,2018,36.3,57.1,0.0
091173,2019,37.1,55.4,0.0
091173,2020,38.0,56.9,0.0
091173,2021,37.6,57.4,0.0
091173,2022,36.3,57.9,0.0
091173,2023,34.7,60.6,0.0
091173,2024,33.9,59.2,0.0
091174,2015,0.0,84.4,0.0
091174,2016,0.0,92.8,0.0
091174,2017,0.0,92.8,0.0
091174,2018,0.0,92.8,0.0
091174,2019,18.2,40.0,0.0
091174,2020,43.2,42.8,0.0
091174,2021,34.0,57.1,0.0
091174,2022,29.8,61.6,0.0
091174,2023,28.7,61.8,0.0
091174,2024,29.6,61.4,0.0
091305,2015,37.4,56.0,1.5
091305,2016,37.1,56.2,1.5
091305,2017,36.9,56.2,1.5
091305,2018,36.0,57.3,1.4
091305,2019,35.8,57.7,1.4
091305,2020,37.1,57.1,1.4
091305,2021,36.6,56.7,1.8
091305,2022,36.7,56.8,1.8
091305,2023,36.0,56.6,2.6
091305,2024,35.9,56.2,2.6
091231,2015,38.6,53.4,0.0
091231,2016,38.7,53.4,0.0
091231,2017,39.0,54.4,0.0
091231,2018,38.4,53.1,0.0
091231,2019,39.3,53.5,0.0
091231,2020,41.7,51.7,0.0
091231,2021,41.8,52.7,0.0
091231,2022,41.7,52.3,0.0
091231,2023,41.7,52.8,0.0
091231,2024,42.0,51.5,0.0
091232,2015,40.8,52.4,3.7
091232,2016,40.5,53.2,3.6
091232,2017,39.9,53.6,3.6
091232,2018,39.7,53.9,3.6
091232,2019,38.9,54.1,3.6
091232,2020,39.4,54.8,3.6
091232,2021,38.5,55.2,3.6
091232,2022,39.5,53.9,3.5
091232,2023,39.1,52.8,3.4
091232,2024,38.5,53.7,3.4
091240,2015,28.3,65.4,0.0
091240,2016,27.9,65.7,0.0
091240,2017,27.7,65.6,0.0
091240,2018,24.0,69.6,0.0
091240,2019,24.7,70.0,0.0
091240,2020,25.6,69.8,0.0
091240,2021,26.2,69.6,0.0
091240,2022,26.3,69.5,0.0
091240,2023,25.4,70.5,0.0
091240,2024,25.3,70.0,0.0
091250,2015,43.8,49.8,0.0
091250,2016,43.4,50.1,0.0
091250,2017,43.4,49.3,0.0
091250,2018,43.5,49.9,0.0
091250,2019,42.9,50.7,0.0
091250,2020,44.6,49.7,0.0
091250,2021,44.3,49.4,0.0
091250,2022,43.1,51.3,0.0
091250,2023,43.4,51.3,0.0
091250,2024,43.8,50.3,0.0
091260,2015,28.7,67.5,0.0
091260,2016,28.3,67.1,0.0
091260,2017,28.0,67.6,0.0
091260,2018,27.9,67.4,0.0
091260,2019,28.1,68.0,0.0
091260,2020,30.3,65.3,0.0
091260,2021,29.2,61.7,2.8
091260,2022,30.5,60.9,2.8
091260,2023,28.1,59.7,7.6
091260,2024,27.9,58.3,7.7
091270,2015,18.0,62.9,14.5
091270,2016,19.9,61.4,14.5
091270,2017,20.0,61.5,14.5
091270,2018,20.8,61.6,14.4
091270,2019,20.5,60.9,14.4
091270,2020,21.9,57.6,14.1
091270,2021,21.5,59.5,14.4
091270,2022,21.5,59.7,14.4
091270,2023,21.7,60.4,14.5
091270,2024,21.2,60.5,14.4
0914,2015,57.3,33.7,1.5
0914,2016,56.4,34.0,1.4
0914,2017,56.4,34.0,1.4
0914,2018,56.0,33.7,1.6
0914,2019,55.8,34.0,2.1
0914,2020,57.7,33.7,2.4
0914,2021,58.3,32.9,2.4
0914,2022,57.3,32.9,2.4
0914,2023,56.8,33.9,2.3
0914,2024,56.8,34.6,2.3
091401,2015,36.3,58.5,0.3
091401,2016,35.2,58.4,0.3
091401,2017,35.0,58.8,0.3
091401,2018,34.5,58.3,1.1
091401,2019,34.4,58.5,1.1
091401,2020,36.1,57.6,2.3
091401,2021,35.9,56.7,2.3
091401,2022,35.5,56.2,2.3
091401,2023,35.5,57.3,2.3
091401,2024,35.3,58.3,2.3
091281,2015,86.9,5.4,0.0
091281,2016,77.8,3.2,0.0
091281,2017,78.8,3.3,0.0
091281,2018,74.4,3.5,0.0
091281,2019,72.2,2.3,0.0
091281,2020,85.3,4.4,0.0
091281,2021,87.4,4.5,0.0
091281,2022,86.3,2.7,0.0
091281,2023,75.7,7.8,0.0
091281,2024,77.3,11.8,0.0
091282,2015,31.3,64.7,0.0
091282,2016,30.4,64.8,0.0
091282,2017,30.3,65.1,0.0
091282,2018,30.0,64.6,0.9
091282,2019,29.9,65.0,0.9
091282,2020,30.9,63.9,2.3
091282,2021,30.5,63.0,2.3
091282,2022,30.0,62.5,2.3
091282,2023,30.2,63.8,2.3
091282,2024,29.7,64.8,2.3
091283,2015,58.5,26.9,2.9
091283,2016,57.9,27.2,2.9
091283,2017,56.4,28.0,2.9
091283,2018,56.3,27.7,2.9
091283,2019,56.4,27.9,2.8
091283,2020,60.9,25.6,2.8
091283,2021,61.6,24.4,2.8
091283,2022,61.9,23.5,2.8
091283,2023,63.1,23.8,2.8
091283,2024,64.9,23.3,2.8
091286,2015,,,
091286,2016,,,
091286,2017,,,
091286,2018,,,
091286,2019,,,
091286,2020,,,
091286,2021,,,
091286,2022,,,
091286,2023,,,
091286,2024,,,
091402,2015,80.4,9.1,0.3
091402,2016,78.3,8.9,0.3
091402,2017,78.4,8.5,0.3
091402,2018,77.7,7.9,0.3
091402,2019,78.0,7.7,0.6
091402,2020,81.6,8.4,0.6
091402,2021,82.2,8.2,0.6
091402,2022,80.9,8.2,0.6
091402,2023,79.8,10.7,0.6
091402,2024,80.9,10.1,0.6
091341,2015,80.4,9.1,0.3
091341,2016,78.3,8.9,0.3
091341,2017,78.4,8.5,0.3
091341,2018,77.7,7.9,0.3
091341,2019,78.0,7.7,0.6
091341,2020,81.6,8.4,0.6
091341,2021,82.2,8.2,0.6
091341,2022,80.9,8.2,0.6
091341,2023,79.8,10.7,0.6
091341,2024,80.9,10.1,0.6
091403,2015,79.3,11.8,0.9
091403,2016,79.6,11.5,0.9
091403,2017,79.9,11.5,0.9
091403,2018,79.4,11.2,0.9
091403,2019,80.1,11.3,0.9
091403,2020,81.7,11.3,0.9
091403,2021,81.6,10.9,0.9
091403,2022,81.6,10.9,0.8
091403,2023,82.2,11.1,0.8
091403,2024,83.1,11.1,0.8
091351,2015,84.0,6.3,0.9
091351,2016,84.6,6.1,0.8
091351,2017,84.7,6.1,0.8
091351,2018,84.4,5.6,0.8
091351,2019,84.9,5.7,0.8
091351,2020,86.8,5.7,0.8
091351,2021,86.5,5.4,0.8
091351,2022,86.9,5.5,0.6
091351,2023,87.1,5.8,0.6
091351,2024,88.1,5.9,0.6
091352,2015,70.0,23.1,1.1
091352,2016,69.6,22.5,1.1
091352,2017,70.3,22.5,1.1
091352,2018,69.6,22.5,1.1
091352,2019,70.6,22.3,1.1
091352,2020,71.5,22.6,1.1
091352,2021,72.0,22.1,1.1
091352,2022,70.9,21.9,1.1
091352,2023,72.2,21.9,1.0
091352,2024,73.1,21.8,1.0
091354,2015,,,
091354,2016,,,
091354,2017,,,
091354,2018,,,
091354,2019,,,
091354,2020,,,
091354,2021,,,
091354,2022,,,
091354,2023,,,
091354,2024,,,
091404,2015,49.7,40.0,3.2
091404,2016,49.0,41.0,3.2
091404,2017,48.8,40.9,3.1
091404,2018,48.6,41.0,3.1
091404,2019,47.5,41.4,4.3
091404,2020,48.8,41.2,4.3
091404,2021,49.8,40.0,4.4
091404,2022,48.4,40.4,4.3
091404,2023,47.4,41.2,4.0
091404,2024,47.2,42.1,3.9
091284,2015,53.6,36.2,2.2
091284,2016,53.2,36.7,2.1
091284,2017,52.9,36.7,2.1
091284,2018,52.6,36.8,2.1
091284,2019,50.9,37.5,3.8
091284,2020,52.3,37.7,3.8
091284,2021,51.6,37.9,3.8
091284,2022,50.7,38.1,3.8
091284,2023,50.9,38.0,3.7
091284,2024,50.7,38.4,3.6
091285,2015,47.3,46.6,0.0
091285,2016,45.3,49.6,0.0
091285,2017,45.5,49.3,0.0
091285,2018,45.6,49.2,0.0
091285,2019,45.8,49.3,0.0
091285,2020,48.2,46.0,0.0
091285,2021,55.1,40.2,0.0
091285,2022,51.4,42.0,0.0
091285,2023,45.6,46.0,0.0
091285,2024,45.3,47.3,0.0
091287,2015,21.8,58.0,18.7
091287,2016,21.4,58.6,18.8
091287,2017,21.5,58.3,18.7
091287,2018,21.2,58.4,18.7
091287,2019,21.1,58.7,18.7
091287,2020,19.7,60.8,18.8
091287,2021,22.5,58.4,18.8
091287,2022,20.9,57.1,18.8
091287,2023,21.4,55.6,18.8
091287,2024,20.5,59.8,18.8
091405,2015,73.6,13.8,0.2
091405,2016,73.4,13.2,0.2
091405,2017,73.8,12.6,0.2
091405,2018,73.2,12.6,0.2
091405,2019,75.1,12.3,0.2
091405,2020,77.4,12.7,0.2
091405,2021,78.0,12.4,0.2
091405,2022,77.0,12.5,0.2
091405,2023,78.1,12.0,0.2
091405,2024,78.1,12.0,0.2
091342,2015,76.5,10.3,0.2
091342,2016,76.2,9.8,0.2
091342,2017,76.6,9.3,0.2
091342,2018,76.0,9.3,0.2
091342,2019,77.8,9.0,0.2
091342,2020,80.4,9.3,0.2
091342,2021,80.9,9.2,0.2
091342,2022,79.8,9.3,0.2
091342,2023,80.9,8.9,0.2
091342,2024,81.1,8.8,0.2
091353,2015,31.2,65.6,0.0
091353,2016,31.2,65.6,0.0
091353,2017,31.2,63.5,0.0
091353,2018,30.2,63.5,0.0
091353,2019,31.9,64.9,0.0
091353,2020,30.2,64.6,0.0
091353,2021,32.6,63.2,0.0
091353,2022,32.6,63.2,0.0
091353,2023,33.3,62.4,0.0
091353,2024,31.2,62.5,0.0
0915,2015,45.5,44.4,4.9
0915,2016,45.2,44.4,4.9
0915,2017,44.8,44.7,5.0
0915,2018,44.2,45.1,5.0
0915,2019,44.3,45.1,5.2
0915,2020,45.5,44.8,5.2
0915,2021,45.2,44.6,5.2
0915,2022,44.7,44.4,5.4
0915,2023,44.5,44.9,5.5
0915,2024,44.6,44.9,5.5
091501,2015,36.3,51.3,7.8
091501,2016,36.2,51.7,7.7
091501,2017,36.2,52.0,7.7
091501,2018,35.2,53.0,7.5
091501,2019,35.3,53.1,7.5
091501,2020,36.2,52.9,7.5
091501,2021,35.4,52.8,7.5
091501,2022,34.8,53.1,7.4
091501,2023,35.0,53.2,7.3
091501,2024,35.0,52.9,7.3
091361,2015,73.5,21.6,0.0
091361,2016,72.3,21.1,0.0
091361,2017,72.4,21.9,0.0
091361,2018,71.6,23.1,0.0
091361,2019,73.2,23.1,0.0
091361,2020,73.3,22.6,0.0
091361,2021,73.0,22.1,0.0
091361,2022,71.8,23.6,0.0
091361,2023,72.7,22.6,0.0
091361,2024,72.1,23.5,0.0
091362,2015,31.0,53.0,12.9
091362,2016,30.7,54.3,12.7
091362,2017,30.7,54.3,12.5
091362,2018,30.4,55.2,12.2
091362,2019,30.4,55.1,12.2
091362,2020,31.3,54.3,12.5
091362,2021,30.8,54.1,12.5
091362,2022,30.5,54.3,12.5
091362,2023,30.6,54.3,12.5
091362,2024,30.4,53.8,12.5
091363,2015,8.5,86.7,0.0
091363,2016,9.0,89.6,0.0
091363,2017,9.0,90.0,0.0
091363,2018,8.4,90.4,0.0
091363,2019,8.4,90.4,0.0
091363,2020,8.8,88.2,0.0
091363,2021,8.7,87.4,0.0
091363,2022,8.4,88.0,0.0
091363,2023,8.7,87.7,0.0
091363,2024,8.7,86.9,0.0
091364,2015,24.7,46.5,26.0
091364,2016,26.4,46.1,24.8
091364,2017,27.2,46.3,24.8
091364,2018,26.3,48.1,24.2
091364,2019,25.9,46.9,23.3
091364,2020,27.7,48.6,22.4
091364,2021,28.7,47.0,21.2
091364,2022,29.0,48.1,20.1
091364,2023,29.6,46.2,20.1
091364,2024,29.4,45.6,20.0
091383,2015,41.3,51.2,1.2
091383,2016,41.3,50.7,1.3
091383,2017,41.2,51.1,1.3
091383,2018,39.6,52.6,1.2
091383,2019,40.3,52.5,1.3
091383,2020,40.8,53.3,1.3
091383,2021,39.4,53.8,1.3
091383,2022,39.0,53.8,1.3
091383,2023,39.0,53.6,1.2
091383,2024,39.1,53.6,1.2
091386,2015,43.9,47.2,2.8
091386,2016,43.2,48.1,2.8
091386,2017,42.9,48.8,2.8
091386,2018,41.9,47.9,2.8
091386,2019,41.1,50.5,2.8
091386,2020,41.5,49.4,2.7
091386,2021,40.0,50.1,2.6
091386,2022,37.4,50.8,2.5
091386,2023,37.8,53.8,2.5
091386,2024,39.1,53.1,2.6
091502,2015,43.0,50.2,0.9
091502,2016,42.6,50.3,0.9
091502,2017,42.4,50.4,0.9
091502,2018,41.4,51.1,0.9
091502,2019,40.6,49.9,2.3
091502,2020,42.2,51.5,2.3
091502,2021,41.6,51.8,2.3
091502,2022,41.0,51.5,2.3
091502,2023,40.5,52.4,2.3
091502,2024,40.9,52.0,2.3
091370,2015,43.0,50.2,0.9
091370,2016,42.6,50.3,0.9
091370,2017,42.4,50.4,0.9
091370,2018,41.4,51.1,0.9
091370,2019,40.6,49.9,2.3
091370,2020,42.2,51.5,2.3
091370,2021,41.6,51.8,2.3
091370,2022,41.0,51.5,2.3
091370,2023,40.5,52.4,2.3
091370,2024,40.9,52.0,2.3
091503,2015,47.9,42.7,4.2
091503,2016,46.9,43.2,4.1
091503,2017,46.7,43.1,4.1
091503,2018,46.2,43.6,4.0
091503,2019,46.4,43.8,4.2
091503,2020,48.0,42.8,4.2
091503,2021,47.9,42.1,4.2
091503,2022,47.1,41.7,4.9
091503,2023,46.1,42.8,5.5
091503,2024,46.2,42.9,5.5
091381,2015,34.0,58.2,3.7
091381,2016,33.0,57.9,3.6
091381,2017,33.0,57.8,3.6
091381,2018,32.5,58.8,3.6
091381,2019,32.3,59.0,3.6
091381,2020,33.1,58.8,3.7
091381,2021,32.4,57.5,3.7
091381,2022,32.4,57.7,3.7
091381,2023,31.6,59.7,3.6
091381,2024,31.2,60.0,3.6
091382,2015,32.8,61.2,2.4
091382,2016,31.5,62.6,2.2
091382,2017,31.0,62.1,2.2
091382,2018,30.5,63.3,2.2
091382,2019,30.5,63.4,2.2
091382,2020,33.2,60.4,2.4
091382,2021,34.7,58.6,2.3
091382,2022,34.2,58.1,2.3
091382,2023,33.5,59.1,2.2
091382,2024,33.8,59.7,2.2
091384,2015,,,
091384,2016,,,
091384,2017,,,
091384,2018,,,
091384,2019,,,
091384,2020,,,
091384,2021,,,
091384,2022,,,
091384,2023,,,
091384,2024,0.0,40.0,0.0
091385,2015,39.3,34.1,22.2
091385,2016,39.3,32.9,22.0
091385,2017,39.2,33.4,22.0
091385,2018,38.7,33.1,22.0
091385,2019,39.7,32.8,22.3
091385,2020,40.2,33.7,22.5
091385,2021,39.9,33.4,22.5
091385,2022,39.3,33.3,22.5
091385,2023,40.2,32.8,22.6
091385,2024,40.3,32.6,22.6
091391,2015,76.5,13.6,2.3
091391,2016,75.5,14.5,2.3
091391,2017,75.5,14.5,2.3
091391,2018,75.1,14.1,2.2
091391,2019,75.9,13.9,2.8
091391,2020,77.8,13.0,2.7
091391,2021,77.5,12.8,2.7
091391,2022,76.1,14.0,2.7
091391,2023,76.3,14.0,2.7
091391,2024,76.6,13.9,2.7
091392,2015,49.6,42.1,2.7
091392,2016,49.3,41.9,2.7
091392,2017,48.8,42.2,2.7
091392,2018,48.2,42.3,2.6
091392,2019,48.3,42.9,2.6
091392,2020,49.4,42.6,2.6
091392,2021,49.5,42.2,2.6
091392,2022,47.5,40.1,6.3
091392,2023,44.8,40.8,9.0
091392,2024,45.0,40.4,9.2
091504,2015,61.0,31.7,1.1
091504,2016,61.0,31.3,1.1
091504,2017,60.3,31.7,1.1
091504,2018,60.2,31.0,2.2
091504,2019,60.2,31.5,2.2
091504,2020,61.9,30.3,2.1
091504,2021,61.4,30.8,2.2
091504,2022,61.2,30.6,2.1
091504,2023,61.4,31.0,2.1
091504,2024,61.7,31.3,2.1
091401,2015,57.4,34.6,1.5
091401,2016,57.7,34.3,1.5
091401,2017,56.9,34.7,1.5
091401,2018,56.7,33.8,3.0
091401,2019,56.5,34.4,3.0
091401,2020,58.4,33.0,3.0
091401,2021,57.7,33.7,3.0
091401,2022,57.1,33.8,2.9
091401,2023,57.4,34.3,2.9
091401,2024,57.5,34.5,2.9
091403,2015,69.8,24.5,0.0
091403,2016,69.1,24.1,0.0
091403,2017,69.1,23.9,0.0
091403,2018,69.4,23.6,0.0
091403,2019,70.1,23.6,0.0
091403,2020,71.5,23.1,0.0
091403,2021,71.5,23.3,0.0
091403,2022,71.9,22.4,0.0
091403,2023,72.0,22.5,0.0
091403,2024,72.7,22.7,0.0
091505,2015,53.7,33.6,7.0
091505,2016,53.0,33.5,7.3
091505,2017,52.5,33.1,8.2
091505,2018,52.0,33.3,8.1
091505,2019,52.5,33.3,8.1
091505,2020,53.6,33.2,7.8
091505,2021,53.7,33.0,7.8
091505,2022,53.8,32.4,7.7
091505,2023,54.4,32.2,7.8
091505,2024,54.5,32.3,7.8
091402,2015,42.9,48.7,4.3
091402,2016,41.7,48.7,5.1
091402,2017,40.7,48.1,6.8
091402,2018,40.1,48.3,6.8
091402,2019,40.5,48.4,6.9
091402,2020,41.9,47.6,6.3
091402,2021,41.6,47.3,6.3
091402,2022,41.8,46.7,6.3
091402,2023,42.1,46.4,6.3
091402,2024,42.1,46.5,6.3
091411,2015,73.1,16.9,1.6
091411,2016,72.8,16.6,1.7
091411,2017,72.8,16.2,1.7
091411,2018,72.8,16.3,1.7
091411,2019,73.1,16.8,1.8
091411,2020,74.1,17.0,1.8
091411,2021,74.7,17.1,1.8
091411,2022,74.1,16.6,1.7
091411,2023,75.0,16.2,1.7
091411,2024,75.1,16.3,1.7
091412,2015,72.5,16.7,4.0
091412,2016,72.1,16.3,4.0
091412,2017,72.3,16.3,4.0
091412,2018,72.8,15.6,3.9
091412,2019,72.7,16.0,4.0
091412,2020,72.6,16.7,3.9
091412,2021,72.9,16.9,3.9
091412,2022,73.4,16.3,3.9
091412,2023,73.3,16.4,3.9
091412,2024,74.4,16.5,3.9
091413,2015,,,
091413,2016,9.1,54.5,0.0
091413,2017,,,
091413,2018,,,
091413,2019,,,
091413,2020,18.2,45.5,0.0
091413,2021,8.3,50.0,0.0
091413,2022,,,
091413,2023,,,
091413,2024,,,
091415,2015,6.5,37.2,54.6
091415,2016,11.0,36.0,50.9
091415,2017,13.9,34.8,48.7
091415,2018,16.4,35.3,41.7
091415,2019,20.9,33.4,39.8
091415,2020,21.1,36.1,39.8
091415,2021,21.9,34.9,39.1
091415,2022,22.3,34.8,38.8
091415,2023,24.5,34.2,38.9
091415,2024,24.0,34.2,38.9
091506,2015,27.5,67.9,1.6
091506,2016,28.7,65.8,1.7
091506,2017,25.8,69.0,1.6
091506,2018,25.5,68.9,1.6
091506,2019,25.3,69.0,1.6
091506,2020,25.4,70.2,1.6
091506,2021,26.0,70.0,1.6
091506,2022,25.4,69.5,1.6
091506,2023,24.9,70.7,1.6
091506,2024,24.6,70.1,1.6
091414,2015,27.5,67.9,1.6
091414,2016,28.7,65.8,1.7
091414,2017,25.8,69.0,1.6
091414,2018,25.5,68.9,1.6
091414,2019,25.3,69.0,1.6
091414,2020,25.4,70.2,1.6
091414,2021,26.0,70.0,1.6
091414,2022,25.4,69.5,1.6
091414,2023,24.9,70.7,1.6
091414,2024,24.6,70.1,1.6
0916,2015,42.4,48.6,2.1
0916,2016,41.3,49.0,2.8
0916,2017,41.6,49.4,2.9
0916,2018,41.3,49.2,3.4
0916,2019,40.5,49.8,3.9
0916,2020,41.1,49.5,4.2
0916,2021,40.7,49.3,4.1
0916,2022,40.4,49.5,4.1
0916,2023,40.8,49.3,4.6
0916,2024,40.1,49.6,4.5
091601,2015,52.9,30.3,0.0
091601,2016,51.5,30.5,0.0
091601,2017,53.2,30.8,0.0
091601,2018,53.5,31.2,0.0
091601,2019,54.1,31.1,0.0
091601,2020,55.5,32.3,0.0
091601,2021,56.6,30.9,0.0
091601,2022,56.7,30.4,0.0
091601,2023,57.4,31.5,0.0
091601,2024,58.3,29.8,0.0
091190,2015,9.1,72.7,0.0
091190,2016,9.1,72.7,0.0
091190,2017,,,
091190,2018,,,
091190,2019,,,
091190,2020,9.1,45.5,0.0
091190,2021,9.1,54.5,0.0
091190,2022,10.0,50.0,0.0
091190,2023,,,
091190,2024,,,
091420,2015,53.1,30.0,0.0
091420,2016,51.8,30.3,0.0
091420,2017,53.3,30.7,0.0
091420,2018,53.7,31.1,0.0
091420,2019,54.3,31.0,0.0
091420,2020,55.7,32.3,0.0
091420,2021,56.8,30.7,0.0
091420,2022,56.9,30.3,0.0
091420,2023,57.5,31.4,0.0
091420,2024,58.5,29.8,0.0
091602,2015,34.5,57.1,3.2
091602,2016,34.4,57.6,3.2
091602,2017,35.0,57.6,3.1
091602,2018,35.2,57.2,3.1
091602,2019,34.1,58.2,3.6
091602,2020,35.0,58.2,3.5
091602,2021,34.3,57.4,3.4
091602,2022,34.1,57.4,3.4
091602,2023,34.7,57.5,3.6
091602,2024,34.2,57.4,3.6
091431,2015,31.5,62.5,0.0
091431,2016,31.0,64.3,0.0
091431,2017,31.7,64.1,0.0
091431,2018,32.0,63.4,0.0
091431,2019,32.0,63.8,0.0
091431,2020,32.4,64.2,0.0
091431,2021,32.3,61.8,0.0
091431,2022,32.3,62.2,0.0
091431,2023,33.6,61.7,0.8
091431,2024,33.5,61.8,0.8
091432,2015,39.3,54.2,0.0
091432,2016,38.8,55.1,0.0
091432,2017,39.3,55.8,0.0
091432,2018,39.1,55.7,0.0
091432,2019,37.5,55.2,2.4
091432,2020,39.3,55.5,2.0
091432,2021,39.1,54.2,2.0
091432,2022,39.0,54.8,2.0
091432,2023,38.9,54.8,2.0
091432,2024,38.5,54.8,2.3
091433,2015,0.5,98.6,0.0
091433,2016,0.5,97.7,0.0
091433,2017,0.2,97.5,0.0
091433,2018,0.5,96.8,0.0
091433,2019,0.2,99.0,0.0
091433,2020,0.1,93.8,0.0
091433,2021,0.1,96.2,0.0
091433,2022,5.2,84.4,0.0
091433,2023,8.2,87.4,0.0
091433,2024,8.1,81.6,0.0
091434,2015,27.4,59.6,10.8
091434,2016,28.1,58.6,10.6
091434,2017,28.9,58.2,10.5
091434,2018,29.6,57.5,10.4
091434,2019,28.6,59.2,9.8
091434,2020,29.2,58.5,9.8
091434,2021,29.1,57.8,9.8
091434,2022,28.8,57.9,9.8
091434,2023,29.0,57.5,9.8
091434,2024,28.9,57.5,9.8
091440,2015,78.0,10.7,0.0
091440,2016,78.5,9.7,0.0
091440,2017,78.5,9.8,0.0
091440,2018,78.1,9.6,0.0
091440,2019,79.8,9.6,0.0
091440,2020,83.0,9.7,0.0
091440,2021,81.7,9.6,0.0
091440,2022,81.9,8.2,0.0
091440,2023,83.4,10.0,0.0
091440,2024,83.9,9.0,0.0
091603,2015,54.7,37.2,0.7
091603,2016,50.8,38.5,2.9
091603,2017,50.2,39.7,3.2
091603,2018,48.3,40.2,4.6
091603,2019,48.1,40.2,5.1
091603,2020,47.7,39.7,6.0
091603,2021,47.3,40.4,5.8
091603,2022,46.8,41.2,6.0
091603,2023,46.7,40.7,6.7
091603,2024,45.5,41.8,6.5
091480,2015,54.5,0.0,0.0
091480,2016,45.5,0.0,0.0
091480,2017,,,
091480,2018,40.0,0.0,0.0
091480,2019,40.0,0.0,0.0
091480,2020,40.0,0.0,0.0
091480,2021,,,
091480,2022,,,
091480,2023,,,
091480,2024,,,
091491,2015,54.8,38.2,0.9
091491,2016,50.8,39.7,2.9
091491,2017,49.6,41.0,3.3
091491,2018,49.2,41.3,3.3
091491,2019,48.6,41.6,4.1
091491,2020,48.5,41.4,5.5
091491,2021,47.8,41.7,5.3
091491,2022,47.8,42.5,5.3
091491,2023,47.5,42.4,5.3
091491,2024,46.4,43.8,5.1
091492,2015,60.5,30.1,0.0
091492,2016,60.3,29.1,0.0
091492,2017,59.9,29.7,0.0
091492,2018,58.2,30.8,0.0
091492,2019,58.9,31.2,0.0
091492,2020,62.1,28.5,0.0
091492,2021,62.6,28.4,0.0
091492,2022,63.5,27.7,0.0
091492,2023,65.5,28.2,0.0
091492,2024,65.7,28.3,0.0
091493,2015,,,
091493,2016,24.7,48.6,20.9
091493,2017,32.1,47.7,17.2
091493,2018,33.2,53.9,10.9
091493,2019,35.9,52.5,9.1
091493,2020,34.9,54.0,9.1
091493,2021,36.2,52.9,9.1
091493,2022,35.7,52.6,9.1
091493,2023,36.5,51.4,9.1
091493,2024,35.4,52.8,9.1
091494,2015,76.8,6.6,0.0
091494,2016,76.8,8.4,0.0
091494,2017,79.2,8.2,0.0
091494,2018,35.8,21.7,32.5
091494,2019,37.7,19.8,29.3
091494,2020,34.6,31.9,21.6
091494,2021,35.8,41.3,16.0
091494,2022,34.3,43.7,16.6
091494,2023,34.1,40.2,20.1
091494,2024,31.0,41.0,18.0
091495,2015,59.8,33.8,0.7
091495,2016,59.3,33.0,0.7
091495,2017,59.8,33.0,0.7
091495,2018,59.5,32.8,0.7
091495,2019,59.3,32.1,0.7
091495,2020,62.5,31.8,0.7
091495,2021,65.0,29.0,0.7
091495,2022,62.3,31.0,0.7
091495,2023,62.5,31.3,0.7
091495,2024,63.4,31.0,0.7
091500,2015,,,
091500,2016,,,
091500,2017,,,
091500,2018,,,
091500,2019,,,
091500,2020,,,
091500,2021,,,
091500,2022,,,
091500,2023,,,
091500,2024,,,
091510,2015,0.0,85.8,0.0
091510,2016,0.0,84.5,0.0
091510,2017,0.0,93.6,0.0
091510,2018,0.0,93.2,0.0
091510,2019,0.0,93.0,0.0
091510,2020,0.0,66.7,0.0
091510,2021,0.0,62.5,0.0
091510,2022,0.0,62.2,0.0
091510,2023,6.3,56.1,0.0
091510,2024,5.9,53.4,0.0
091532,2015,,,
091532,2016,,,
091532,2017,,,
091532,2018,,,
091532,2019,,,
091532,2020,,,
091532,2021,,,
091532,2022,,,
091532,2023,,,
091532,2024,,,
0917,2015,41.5,46.6,6.7
0917,2016,40.8,46.7,6.8
0917,2017,40.1,47.7,6.8
0917,2018,39.5,47.8,7.2
0917,2019,39.1,48.1,7.3
0917,2020,40.1,48.3,7.3
0917,2021,39.4,48.7,7.2
0917,2022,38.8,48.8,7.2
0917,2023,38.2,49.5,7.2
0917,2024,37.7,49.6,7.1
091701,2015,46.7,44.9,1.2
091701,2016,46.1,44.7,1.2
